CustomerID,FirstName,LastName,Email,Phone,CompanyName,LeadStatus,SalesRep,LastContactDate,Account Number,Sales Region / Territory,Channel
CUST04208,,Tanaka,yuki.tanaka@hotmail.com,N-A,Garcia-Sharp & Co.,Converted,Jennifer Richardson,,,US-West,Direct
CUST04209,Marie-Jo,,marie-jo.dubois@example.com,,Thomas and Sons 株式会社,,###INVALID###,12-May-24,ACCT004209,LATAM-Brazil,
CUST04210,,Yamamoto,,,"Thomas, Sherman and Ramos Corp.",Qualified,N-A,06-08-2023,,Canada-West,Online
CUST04211,Wei,Zhang,,N-A,"Norton, Sullivan and Pope 株式会社",Lost,Jennifer Richardson,26-Oct-24,,,Online
CUST04212,Lars,,lars@domain.fake,-,Conrad-Haley & Co.,,Jennifer Richardson,,,,Partner
CUST04213,,Smith,james.smith@example.com,,Livingston-Pham 有限会社,,Vanessa Cunningham,"October 16, 2021",ACCT004213,,
CUST04214,Satoshi,Yamamoto,satoshi.yamamoto@gmail.com,,Lopez-Martin 技术有限公司,Contacted,Phillip Webb,2025 May 13,ACCT004214,US-East,Partner
CUST04215,Satoshi,,,no phone,"Carney, Goodwin and Davis 株式会社",Contacted,Jennifer Richardson,,ACCT004215,EMEA-North,Other
CUST04216,,Doe,john#doe.com,no phone,,New,Sydney Carter,26-05-2023,ACCT004216,APAC-North,Direct
CUST04217,Emma,Nilsson,,,,Contacted,Martin Mckay,22-04-2024,,US-East,Direct
CUST04218,,,ana@,,"Myers, Davis and Baker & Co.",Converted,Zachary Hamilton,01-06-2022,###INVALID###,APAC-Southeast,Partner
CUST04219,,Zhang,,,,Contacted,,###INVALID###,ACCT004219,US-Midwest,Online
CUST04220,Emma,Nilsson,,no phone,,,Sydney Carter,05-04-2021,ACCT004220,EMEA-South,Direct
CUST04221,,Zhang,w.zhang@gmail.com,,,New,Sharon Young,07-Aug-23,,,Direct
CUST04222,,,,,,Converted,Dr. Joseph Nguyen,,ACCT004222,,
CUST04223,,Nilsson,,,Snyder-Rhodes 技术有限公司,Converted,,,###INVALID###,,Online
CUST04224,,Smith,james@,,N-A,Lost,,03-06-2022,ACCT004224,APAC-Southeast,Direct
CUST04225,Marie-Jo,Dubois,marie-jo.dubois@gmail.com,,Perkins-Simpson 有限会社,Qualified,Sharon Young,###INVALID###,,,
CUST04226,,Hansen,,,,###INVALID###,,###INVALID###,ACCT004226,,
CUST04227,,Hansen,,,"Simon, Saunders and Bell & Co.",,Sandy Elliott,,,Canada-East,Partner
CUST04228,Emma,Nilsson,e.nilsson@gmail.com,###INVALID###,"Phillips, Gonzalez and Johnson 株式会社",,Sheila Howe,,ACCT004228,,
CUST04229,John,,john.doe@example.com,958587801,King and Sons 株式会社,,,"June 29, 2022",,LATAM-Andean,Direct
CUST04230,###INVALID###,Hansen,lars.hansen@hotmail.com,,Koch LLC 有限会社,New,,,,APAC-North,
CUST04231,Lars,,,N-A,Rodriguez Ltd & Co.,Qualified,,14-Feb-21,ACCT004231,LATAM-Brazil,NULL
CUST04232,Ana,Lopez,ana.lopez@example.com,no phone,Simmons-Torres Corp.,Contacted,Alexis Hayes,27-06-2023,,,Direct
CUST04233,,Dubois,,-,Salazar Inc 株式会社,,,,ACCT004233,US-West,
CUST04234,,,marie-jo@domain.fake,N-A,Peterson Ltd ™,,Sharon Young,2021 November 02,,Canada-West,Direct
CUST04235,,Doe,,###INVALID###,Sparks Inc & Co.,Qualified,Shelly Durham,16-05-2022,ACCT004235,US-East,
CUST04236,,Li,,,Escobar-Terry 技术有限公司,Converted,Tammy Hudson,26-11-2024,NULL,EMEA-South,Partner
CUST04237,Lars,###INVALID###,lars@domain.fake,-,,,Patricia Roberts,20-09-2021,ACCT004237,MEA-Gulf,Online
CUST04238,Ana,N-A,ana@domain.fake,,,Converted,N-A,07-May-23,ACCT004238,Canada-East,###INVALID###
CUST04239,Yuki,Tanaka,y.tanaka@gmail.com,,Griffith Group 株式会社,Converted,,18-Jul-20,ACCT004239,,###INVALID###
CUST04240,Chun,,,###INVALID###,Jones-Shea ™,Converted,,29-11-2023,ACCT004240,US-Midwest,Direct
CUST04241,Chun,Li,chun@,,Torres LLC ™,Lost,,24-Apr-23,,APAC-Southeast,Partner
CUST04242,,,satoshi@domain.fake,###INVALID###,Moore Inc ™,Lost,,2023 January 30,ACCT004242,EMEA-South,Direct
CUST04243,###INVALID###,Dubois,,,"Fleming, Flores and Robinson 有限会社",New,###INVALID###,06-07-2022,ACCT004243,US-West,Partner
CUST04244,,,NULL,-,Khan-Hanson Corp.,Qualified,William Edwards,"August 09, 2021",,EMEA-North,
CUST04245,,Dubois,marie-jo@,N-A,Greene PLC 有限会社,,,,ACCT004245,EMEA-North,Direct
CUST04246,Ana,Lopez,,-,Thomas-Martinez ™,Lost,###INVALID###,###INVALID###,,Global-Strategic,
CUST04247,,Nilsson,e.nilsson@gmail.com,N-A,Franklin Group 技术有限公司,Lost,,2020 November 01,ACCT004247,LATAM-Andean,Online
CUST04248,Marie-Jo,Dubois,,,Anderson-Hickman & Co.,Contacted,Sandy Elliott,08-10-2024,ACCT004248,Canada-West,Partner
CUST04249,Emma,Nilsson,emma@,,Morales PLC ™,Qualified,Phillip Webb,09-Mar-25,,LATAM-Andean,Other
CUST04250,###INVALID###,,emma@,,"Dawson, Rodriguez and Patterson ™",Qualified,,15-Jul-22,ACCT004250,,Online
CUST04251,James,,james_smith@yahoo.com,-,"Robbins, Allen and Morales ™",New,Zachary Hamilton,2023 October 11,ACCT004251,Canada-West,
CUST04252,,,ana_lopez@yahoo.com,no phone,,,Sandy Elliott,"September 13, 2020",,APAC-Southeast,Partner
CUST04253,###INVALID###,Lopez,ana#lopez.com,,,Qualified,,###INVALID###,ACCT004253,Canada-West,
CUST04254,,Tanaka,###INVALID###,,N-A,Qualified,,2024 October 04,ACCT004254,,Online
CUST04255,Wei,Zhang,wei@,-,"Valencia, Townsend and Webster & Co.",,Martin Mckay,26-05-2021,,MEA-Gulf,Online
CUST04256,Emma,Nilsson,,N-A,,Contacted,###INVALID###,07-Mar-22,ACCT004256,EMEA-South,Other
CUST04257,,Dubois,,N-A,"Cunningham, Keller and Sanchez 株式会社",,Dr. Joseph Nguyen,08-04-2023,,EMEA-North,Partner
CUST04258,Ana,,ana@domain.fake,no phone,,,Karen Jones,2021 September 18,,,Other
CUST04259,Satoshi,,s.yamamoto@gmail.com,N-A,Jones PLC 有限会社,,Stephanie Rogers,04-10-2024,ACCT004259,EMEA-North,Direct
CUST04260,Wei,,,729-077-5496x90652,"Stevens, Walter and Phelps 株式会社",,,20-Oct-20,ACCT004260,,Online
CUST04261,,,ana.lopez@example.com,no phone,"Hunter, Hughes and Pratt 技术有限公司",,,18-Jun-22,,US-West,Partner
CUST04262,,,j.smith@gmail.com,,Malone Group Corp.,Converted,Patricia Roberts,14-12-2020,ACCT004262,US-Midwest,Partner
CUST04263,Marie-Jo,,m.dubois@gmail.com,,Jackson-Fields 株式会社,,Sydney Carter,NULL,ACCT004263,APAC-Southeast,NULL
CUST04264,,Doe,,,"Rodriguez, Patel and Harrison 株式会社",,,21-05-2022,ACCT004264,,Partner
CUST04265,John,Doe,,,Solomon PLC 有限会社,###INVALID###,Sheila Howe,11-May-21,ACCT004265,EMEA-North,
CUST04266,N-A,###INVALID###,john#doe.com,,Haley-Butler & Co.,,Zachary Hamilton,"December 26, 2020",ACCT004266,N-A,###INVALID###
CUST04267,Chun,Li,,,"Mcmahon, Johnson and Peterson ™",,,###INVALID###,ACCT004267,US-East,Online
CUST04268,,Dubois,,no phone,,,,10-10-2024,ACCT004268,LATAM-Andean,Direct
CUST04269,Satoshi,,satoshi#yamamoto.com,N-A,Baker-Thomas & Co.,empty,Alexis Hayes,2021 August 28,ACCT004269,EMEA-North,Direct
CUST04270,,Nilsson,emma#nilsson.com,,"Booth, Moon and Jones 株式会社",###INVALID###,Zachary Hamilton,2020 November 18,,,
CUST04271,,Dubois,,,"Lee, Willis and Pierce 有限会社",Contacted,Emily Sherman,,ACCT004271,Canada-West,###INVALID###
CUST04272,,,,-,Cherry Inc 有限会社,Contacted,,06-Sep-22,ACCT004272,Global-Strategic,Other
CUST04273,Satoshi,Yamamoto,satoshi_yamamoto@yahoo.com,159.792.8273,"Reid, Patton and Alvarez 有限会社",,Patricia Roberts,,,US-West,Direct
CUST04274,Wei,Zhang,wei_zhang@yahoo.com,,"Fields, Smith and Bautista 有限会社",,Emily Sherman,16-09-2021,,###INVALID###,Partner
CUST04275,,Yamamoto,,,,Qualified,,2021 May 20,,US-West,
CUST04276,Wei,,wei#zhang.com,,###INVALID###,,,03-Nov-23,ACCT004276,MEA-Gulf,Direct
CUST04277,Yuki,,,###INVALID###,"Ross, Mcintyre and Flores 技术有限公司",Contacted,Sandy Elliott,15-05-2025,ACCT004277,Canada-West,Online
CUST04278,,,marie-jo_dubois@yahoo.com,,"Johnson, Ruiz and Campbell Corp.",,Sheila Howe,"November 02, 2023",ACCT004278,LATAM-Andean,Other
CUST04279,Yuki,,yuki.tanaka@gmail.com,,Mcintyre LLC 有限会社,Contacted,Sheila Howe,,ACCT004279,APAC-Southeast,Partner
CUST04280,,,yuki#tanaka.com,,"Byrd, Garcia and Day 株式会社",Qualified,Stephanie Rogers,,ACCT004280,,
CUST04281,,Li,,no phone,Calderon-Gonzales 技术有限公司,,,NULL,,,
CUST04282,Emma,Nilsson,,,,Contacted,Shelly Durham,11-Dec-22,NULL,APAC-Southeast,NULL
CUST04283,Wei,Zhang,,,###INVALID###,,Vanessa Cunningham,04-Jun-22,###INVALID###,,Other
CUST04284,John,Doe,john#doe.com,001-068-070-0897x3429,Levine-Jones & Co.,Qualified,Alexis Hayes,###INVALID###,ACCT004284,EMEA-North,###INVALID###
CUST04285,Wei,###INVALID###,,,N-A,Lost,,07-01-2021,NULL,APAC-Southeast,
CUST04286,,Smith,james@domain.fake,N-A,,Qualified,,10-10-2021,ACCT004286,APAC-North,Direct
CUST04287,,Hansen,,N-A,,Contacted,,"October 19, 2024",ACCT004287,,
CUST04288,Wei,,wei@domain.fake,,,Lost,,12-08-2023,,Canada-East,Direct
CUST04289,Ana,,NULL,no phone,Chandler-Flynn 有限会社,,Martin Mckay,,ACCT004289,US-West,
CUST04290,,Yamamoto,satoshi@domain.fake,,"Williams, Walton and Quinn Corp.",,Tammy Hudson,###INVALID###,ACCT004290,US-Midwest,Online
CUST04291,,,,,N-A,,Alexis Hayes,21-Nov-23,,APAC-Southeast,Direct
CUST04292,Satoshi,Yamamoto,satoshi_yamamoto@yahoo.com,,,New,,"January 23, 2025",ACCT004292,US-East,Partner
CUST04293,,,chun#li.com,N-A,,Converted,Vanessa Cunningham,,ACCT004293,,NULL
CUST04294,,Smith,,,Alexander-Marks ™,###INVALID###,Stephanie Rogers,01-Mar-23,ACCT004294,LATAM-Andean,Partner
CUST04295,Ana,,ana@,,,,,2021 September 20,###INVALID###,APAC-North,Partner
CUST04296,###INVALID###,Dubois,marie-jo#dubois.com,no phone,Boyer PLC 有限会社,Converted,Phillip Webb,05-05-2022,ACCT004296,MEA-Gulf,Other
CUST04297,John,Doe,,,Schmidt-Mccoy & Co.,Contacted,Karen Jones,30-Jul-24,,US-East,Direct
CUST04298,,Doe,,,,Qualified,Sharon Young,27-03-2022,ACCT004298,APAC-North,Direct
CUST04299,John,Doe,john@domain.fake,,,New,Sandy Elliott,31-07-2020,ACCT004299,,Partner
CUST04300,Marie-Jo,Dubois,marie-jo#dubois.com,,Lopez-Joyce ™,,Zachary Hamilton,2021 April 21,ACCT004300,US-East,Partner
CUST04301,Wei,Zhang,,,Sawyer Ltd Corp.,,Patricia Roberts,13-11-2022,ACCT004301,EMEA-South,
CUST04302,,Lopez,ana@,,Fowler-Cruz ™,,Jennifer Richardson,25-02-2024,ACCT004302,MEA-Gulf,
CUST04303,,Nilsson,,,N-A,New,,05-05-2023,ACCT004303,Global-Strategic,
CUST04304,Emma,,emma.nilsson@hotmail.com,,,Contacted,William Edwards,2025 January 26,ACCT004304,APAC-Southeast,Partner
CUST04305,,Lopez,###INVALID###,,Orozco Group 有限会社,Contacted,,31-Dec-24,ACCT004305,LATAM-Brazil,Partner
CUST04306,Chun,Li,chun.li@example.com,-,Bartlett-West ™,Lost,Jennifer Richardson,"February 19, 2021",ACCT004306,N-A,Direct
CUST04307,,,,no phone,Robinson-Greer 有限会社,Qualified,,27-07-2022,###INVALID###,Canada-East,Online
CUST04308,,,marie-jo.dubois@example.com,N-A,,,Jennifer Richardson,,ACCT004308,EMEA-North,Online
CUST04309,,,wei@domain.fake,534.157.7130,"Perry, Walker and Gomez 技术有限公司",Converted,###INVALID###,"February 16, 2024",ACCT004309,LATAM-Andean,Partner
CUST04310,,,,,Stevenson-Mora Corp.,Contacted,,2020 June 30,###INVALID###,,Online
CUST04311,Marie-Jo,,marie-jo.dubois@gmail.com,,Lane-Goodman & Co.,New,,26-Sep-22,ACCT004311,,Partner
CUST04312,,,,###INVALID###,N-A,Lost,,07-02-2024,ACCT004312,MEA-Gulf,Partner
CUST04313,,,###INVALID###,no phone,Wright-Ford 株式会社,Converted,Patricia Roberts,"September 22, 2021",ACCT004313,LATAM-Andean,
CUST04314,,Smith,james#smith.com,,,,Alexis Hayes,,ACCT004314,Global-Strategic,Online
CUST04315,,###INVALID###,NULL,,N-A,Qualified,Sydney Carter,,ACCT004315,N-A,Partner
CUST04316,Lars,,,,,,Emily Sherman,,,N-A,###INVALID###
CUST04317,Lars,,lars.hansen@hotmail.com,-,Bowen and Sons 技术有限公司,Contacted,Sydney Carter,,ACCT004317,###INVALID###,Other
CUST04318,Yuki,Tanaka,,,,Lost,Emily Sherman,12-Mar-25,ACCT004318,EMEA-South,Direct
CUST04319,Chun,,chun.li@gmail.com,(945)290-3607,Woods Ltd ™,,Bobby Williams DDS,17-Oct-21,ACCT004319,EMEA-North,
CUST04320,,,,001-628-561-4686x504,"Leon, Carpenter and Edwards 技术有限公司",Qualified,Tammy Hudson,"April 14, 2025",ACCT004320,,Partner
CUST04321,Wei,Zhang,wei.zhang@hotmail.com,,,Lost,,,,N-A,Other
CUST04322,,,ana_lopez@yahoo.com,no phone,,,Zachary Hamilton,NULL,,,Direct
CUST04323,,Lopez,,,,,,###INVALID###,ACCT004323,APAC-Southeast,###INVALID###
CUST04324,Marie-Jo,,marie-jo@,no phone,,Qualified,,,ACCT004324,LATAM-Andean,Direct
CUST04325,Wei,Zhang,,,Smith-Cantu & Co.,New,John Smith,###INVALID###,ACCT004325,EMEA-North,
CUST04326,Chun,Li,chun_li@yahoo.com,,Baker and Sons Corp.,Qualified,Sydney Carter,"February 19, 2022",ACCT004326,MEA-Gulf,Partner
CUST04327,Yuki,,yuki.tanaka@hotmail.com,-,Johnson and Sons 有限会社,Contacted,,,ACCT004327,Canada-West,Direct
CUST04328,Satoshi,,,,Murphy LLC 技术有限公司,,,23-09-2020,ACCT004328,APAC-Southeast,
CUST04329,,,lars.hansen@gmail.com,N-A,Mueller-Young ™,Qualified,Sharon Young,24-Nov-22,ACCT004329,LATAM-Andean,Online
CUST04330,,Nilsson,,,,,Sharon Young,16-08-2023,ACCT004330,Global-Strategic,Partner
CUST04331,John,Doe,john#doe.com,,Johnson-Weaver 有限会社,###INVALID###,,06-10-2021,ACCT004331,MEA-Gulf,###INVALID###
CUST04332,,,emma.nilsson@example.com,no phone,"Hall, Davis and Wright ™",,Zachary Hamilton,,ACCT004332,US-West,Partner
CUST04333,,Yamamoto,satoshi.yamamoto@hotmail.com,,Bowen-Scott & Co.,Converted,,26-11-2023,ACCT004333,EMEA-South,Other
CUST04334,Chun,Li,chun#li.com,,"Cooper, Gardner and Smith 有限会社",Lost,,,ACCT004334,,
CUST04335,James,,james.smith@hotmail.com,no phone,"Reed, Clayton and Mcknight & Co.",Lost,,28-04-2023,,EMEA-South,Partner
CUST04336,Satoshi,,,001-433-759-8447,,Lost,Karen Jones,30-Aug-22,ACCT004336,Global-Strategic,Online
CUST04337,Marie-Jo,Dubois,marie-jo#dubois.com,N-A,"Arroyo, Lowe and Shea & Co.",Lost,Vanessa Cunningham,,ACCT004337,,Partner
CUST04338,Chun,Li,,-,"May, Morton and Oconnor ™",Lost,,30-12-2024,ACCT004338,LATAM-Brazil,Partner
CUST04339,Marie-Jo,Dubois,,no phone,Jones-Barber & Co.,,Vanessa Cunningham,15-03-2023,ACCT004339,,
CUST04340,,,,###INVALID###,Gibbs and Sons 株式会社,Lost,,NULL,ACCT004340,,Other
CUST04341,Wei,Zhang,wei@domain.fake,,Moore Ltd 技术有限公司,Contacted,Vanessa Cunningham,19-10-2020,,,Direct
CUST04342,James,N-A,,,,New,Shelly Durham,,,US-Midwest,
CUST04343,Ana,,ana@domain.fake,(092)666-0406x2131,Miller-Bowman & Co.,Converted,,06-09-2022,ACCT004343,LATAM-Brazil,
CUST04344,Wei,,wei_zhang@yahoo.com,no phone,"Sims, Dickerson and Bowers 株式会社",empty,###INVALID###,06-05-2024,ACCT004344,###INVALID###,
CUST04345,Chun,Li,,-,,,Bobby Williams DDS,22-07-2024,ACCT004345,US-West,
CUST04346,John,Doe,###INVALID###,,Smith LLC 有限会社,Converted,Alexis Hayes,11-02-2025,ACCT004346,US-West,
CUST04347,,###INVALID###,,635-173-9967x6700,"Wilkerson, Novak and Rosario 有限会社",,Vanessa Cunningham,31-12-2023,,,Direct
CUST04348,,,,,Brown Group ™,,Karen Jones,29-Jul-20,,,Direct
CUST04349,Emma,Nilsson,,,,New,Emily Sherman,2024 August 29,,,
CUST04350,,,,N-A,Pace-Wagner ™,Converted,Shelly Durham,23-07-2024,ACCT004350,N-A,Online
CUST04351,Lars,Hansen,NULL,,Archer and Sons ™,,Phillip Webb,12-08-2024,###INVALID###,US-East,
CUST04352,,,,no phone,,###INVALID###,Alexis Hayes,25-07-2024,ACCT004352,N-A,Partner
CUST04353,###INVALID###,,,###INVALID###,Carpenter-Daugherty 有限会社,,,24-01-2024,ACCT004353,US-Midwest,###INVALID###
CUST04354,Marie-Jo,Dubois,,,###INVALID###,Converted,Alexis Hayes,20-07-2024,ACCT004354,APAC-Southeast,
CUST04355,Ana,Lopez,###INVALID###,-,"Ortiz, Wagner and Bennett 有限会社",,Patricia Roberts,13-07-2023,ACCT004355,US-West,Direct
CUST04356,James,Smith,james_smith@yahoo.com,,Frederick-Benson & Co.,Contacted,Sandy Elliott,,ACCT004356,###INVALID###,Partner
CUST04357,Wei,,,,"Mcfarland, Reynolds and Bender & Co.",,,NULL,,Canada-West,Partner
CUST04358,John,Doe,john@domain.fake,N-A,Kirby-Burke 技术有限公司,,Phillip Webb,,ACCT004358,,
CUST04359,,Lopez,ana@,no phone,Bishop PLC 株式会社,,,,,LATAM-Brazil,Partner
CUST04360,Satoshi,Yamamoto,satoshi@domain.fake,231-658-5411x6329,"Elliott, Castaneda and Hernandez Corp.",###INVALID###,,25-Oct-22,,,
CUST04361,,Nilsson,emma#nilsson.com,+1-361-115-3592x4179,"Williams, Robinson and Dixon ™",,Stephanie Rogers,,ACCT004361,,Other
CUST04362,Yuki,Tanaka,yuki_tanaka@yahoo.com,,,,,,ACCT004362,,Direct
CUST04363,Emma,,emma_nilsson@yahoo.com,N-A,Ellis-Ayala Corp.,Contacted,Shelly Durham,24-Mar-21,ACCT004363,,Partner
CUST04364,,,chun.li@hotmail.com,N-A,N-A,Converted,Alexis Hayes,28-12-2023,ACCT004364,Global-Strategic,NULL
CUST04365,###INVALID###,Tanaka,###INVALID###,,Matthews PLC 技术有限公司,,Karen Jones,"April 29, 2024",ACCT004365,LATAM-Andean,
CUST04366,Chun,Li,,,Figueroa and Sons & Co.,,Phillip Webb,2020 November 21,,,Direct
CUST04367,Wei,,wei@domain.fake,no phone,Hawkins LLC ™,,Alexis Hayes,23-05-2020,ACCT004367,US-West,
CUST04368,,Tanaka,yuki.tanaka@hotmail.com,,,Contacted,Alexis Hayes,10-05-2024,,,Online
CUST04369,Yuki,,,N-A,Vasquez-Harris 株式会社,,,12-03-2024,,APAC-Southeast,Direct
CUST04370,,###INVALID###,chun#li.com,,N-A,New,Martin Mckay,27-02-2025,ACCT004370,,
CUST04371,Wei,Zhang,wei.zhang@gmail.com,,,New,,,ACCT004371,Global-Strategic,
CUST04372,Wei,,wei_zhang@yahoo.com,,Williams-Lowery 技术有限公司,,,,ACCT004372,Canada-West,Online
CUST04373,###INVALID###,Li,,,,Qualified,Jennifer Richardson,26-Apr-23,,MEA-Gulf,
CUST04374,,Hansen,lars.hansen@hotmail.com,,Collins-Mason Corp.,,,2021 September 03,ACCT004374,US-East,Partner
CUST04375,James,,james@domain.fake,,,Converted,Martin Mckay,25-12-2021,,,###INVALID###
CUST04376,Ana,,,,###INVALID###,,Emily Sherman,,ACCT004376,APAC-Southeast,Partner
CUST04377,,,marie-jo@domain.fake,no phone,Turner-Bryant 技术有限公司,,,2020 December 10,,LATAM-Andean,
CUST04378,Chun,Li,,N-A,Sampson-Rose 株式会社,Contacted,,2021 May 08,ACCT004378,Global-Strategic,Online
CUST04379,Lars,,,N-A,,,Karen Jones,,ACCT004379,US-Midwest,Partner
CUST04380,Emma,Nilsson,,N-A,Keller-Hendrix 株式会社,###INVALID###,Stephanie Rogers,08-11-2023,,EMEA-South,Online
CUST04381,Chun,,chun@,-,,,Vanessa Cunningham,2025 January 17,,,Online
CUST04382,Chun,,,,Humphrey-Villegas 技术有限公司,New,###INVALID###,,,LATAM-Brazil,Online
CUST04383,Marie-Jo,Dubois,marie-jo.dubois@gmail.com,,"Terrell, Grant and Miller ™",,###INVALID###,06-09-2020,ACCT004383,LATAM-Brazil,Direct
CUST04384,Yuki,,,242-230-7817x1131,Shields-Baldwin 有限会社,Converted,,13-Feb-24,ACCT004384,LATAM-Brazil,
CUST04385,James,Smith,,N-A,Garcia-Schneider 有限会社,,Shelly Durham,,,APAC-North,Partner
CUST04386,Marie-Jo,Dubois,,-,,,Zachary Hamilton,13-08-2021,ACCT004386,EMEA-South,Online
CUST04387,,Yamamoto,satoshi.yamamoto@hotmail.com,,,New,Sydney Carter,,ACCT004387,###INVALID###,Direct
CUST04388,Wei,,wei.zhang@example.com,N-A,,Converted,Bobby Williams DDS,###INVALID###,ACCT004388,US-West,Online
CUST04389,,,james@,N-A,,###INVALID###,Tammy Hudson,17-12-2022,ACCT004389,Global-Strategic,
CUST04390,,,s.yamamoto@gmail.com,,Dyer and Sons ™,,Phillip Webb,"May 03, 2022",ACCT004390,EMEA-South,Direct
CUST04391,Chun,Li,,N-A,"Price, Mitchell and Keller Corp.",,Sharon Young,13-09-2024,ACCT004391,,
CUST04392,Ana,Lopez,,,"Myers, Dixon and Beltran 技术有限公司",New,Phillip Webb,11-03-2021,ACCT004392,LATAM-Brazil,Direct
CUST04393,,,,,"Perez, Davis and Woods ™",,###INVALID###,31-Oct-21,ACCT004393,Global-Strategic,Partner
CUST04394,Satoshi,,,-,"Pace, Hughes and Davis & Co.",Contacted,Karen Jones,"May 12, 2024",ACCT004394,N-A,
CUST04395,Emma,Nilsson,NULL,,Perry Group 技术有限公司,###INVALID###,Dr. Joseph Nguyen,08-Mar-24,,US-Midwest,
CUST04396,,Dubois,marie-jo.dubois@example.com,no phone,Walters-Phillips 有限会社,Converted,Sharon Young,,ACCT004396,,
CUST04397,,,emma.nilsson@gmail.com,,"Vasquez, Butler and Fitzgerald ™",Qualified,Patricia Roberts,,ACCT004397,US-Midwest,Partner
CUST04398,Ana,,ana#lopez.com,no phone,Vargas Inc & Co.,New,Emily Sherman,30-Mar-23,ACCT004398,US-West,Other
CUST04399,John,Doe,,,"Rodriguez, Walker and Robertson 技术有限公司",,John Smith,08-Feb-22,ACCT004399,EMEA-North,
CUST04400,,,,,Turner Ltd & Co.,,Stephanie Rogers,12-05-2021,,,Partner
CUST04401,,Smith,,,Bryant-Henry & Co.,Qualified,,15-May-20,###INVALID###,,
CUST04402,,,j.smith@gmail.com,(071)629-0082x11939,"Mullins, Ross and Johnson & Co.",Converted,Martin Mckay,,ACCT004402,Canada-East,Partner
CUST04403,,,marie-jo.dubois@example.com,001-203-295-1937x20821,,New,,18-07-2022,ACCT004403,APAC-Southeast,
CUST04404,,Lopez,,N-A,"Williams, Barnes and Ibarra Corp.",Contacted,William Edwards,31-01-2025,###INVALID###,,Partner
CUST04405,,,l.hansen@gmail.com,-,Hill Group 技术有限公司,Qualified,,08-10-2022,ACCT004405,EMEA-South,NULL
CUST04406,,Hansen,,N-A,Patel PLC ™,Qualified,Patricia Roberts,,ACCT004406,,Direct
CUST04407,John,Doe,,no phone,N-A,Contacted,,10-05-2021,,Global-Strategic,Direct
CUST04408,Wei,,,,"Lopez, Brown and Barton 有限会社",,###INVALID###,,ACCT004408,Canada-West,Online
CUST04409,Ana,Lopez,,,,,Karen Jones,17-05-2023,ACCT004409,Canada-West,Online
CUST04410,James,,,223-990-9396,"Herrera, Long and Gallagher 技术有限公司",Lost,Martin Mckay,2025 February 20,ACCT004410,###INVALID###,
CUST04411,,,,,,Qualified,Patricia Roberts,,ACCT004411,LATAM-Andean,
CUST04412,,Li,chun.li@gmail.com,,"Jones, Zimmerman and Hart 株式会社",Qualified,,04-Nov-21,ACCT004412,,
CUST04413,John,,,,"Webb, Howard and Glover 技术有限公司",Qualified,Dr. Joseph Nguyen,24-11-2022,ACCT004413,EMEA-North,Partner
CUST04414,,Lopez,,-,,,###INVALID###,18-01-2024,,LATAM-Brazil,Direct
CUST04415,Satoshi,Yamamoto,satoshi_yamamoto@yahoo.com,no phone,Howell-Lee ™,Lost,,14-11-2023,,Canada-East,Other
CUST04416,Chun,Li,,(156)408-2140x689,###INVALID###,###INVALID###,Phillip Webb,###INVALID###,ACCT004416,LATAM-Brazil,Online
CUST04417,Chun,N-A,chun@domain.fake,,Kramer and Sons & Co.,Qualified,Stephanie Rogers,29-03-2021,,APAC-North,Online
CUST04418,,,,,,,Tammy Hudson,2020 November 05,ACCT004418,LATAM-Brazil,###INVALID###
CUST04419,Marie-Jo,Dubois,marie-jo.dubois@gmail.com,653.601.4643x8936,"Ramos, Burke and Medina & Co.",Contacted,,,ACCT004419,US-West,
CUST04420,,,NULL,,"Meza, Leonard and Mccormick & Co.",,,,ACCT004420,N-A,Direct
CUST04421,James,Smith,,,"Harrington, Underwood and Chavez 有限会社",###INVALID###,###INVALID###,14-Sep-23,ACCT004421,EMEA-South,Direct
CUST04422,Emma,,emma_nilsson@yahoo.com,-,,,Zachary Hamilton,,,APAC-North,
CUST04423,,,,,Duran-Shepherd 技术有限公司,New,Vanessa Cunningham,22-03-2024,,US-East,Partner
CUST04424,,###INVALID###,wei@domain.fake,N-A,Hensley-Martin ™,empty,Shelly Durham,07-Feb-21,NULL,MEA-Gulf,###INVALID###
CUST04425,,N-A,,-,"Garcia, Knight and Cole 株式会社",Qualified,###INVALID###,,ACCT004425,Global-Strategic,Direct
