CustomerID,Product,Quantity,PurchaseDate,UnitPrice,Account Number,Billing Address,Shipping Address,Country / Region,Postal Code / ZIP,State / Province,City,Payment Terms,Credit Limit,Tax ID / VAT Number,Currency,Bank Account Details,Preferred Payment Method
CUST06312,Phone,,01 December 2020,,,67271 Jacob Trace Apt. 537,,Kazakhstan,18863.0,,Millerside,,65762.0,qX8249382,,WTDS14000799316733,Bank Transfer
CUST06313,Printer,9.0,,589.34,ACCT006313,,054 Howard Mills,,,SD,Lake Paige,Due on Receipt,54892.0,OK0845621,INR,BKKL22416075781685,
CUST06314,Monitor,7.0,N-A,712.96,empty,909 Tina Court Suite 913,873 Palmer Pike Apt. 320,,,CT,North Hollytown,Due on Receipt,10192.0,###INVALID###,,###INVALID###,
CUST06315,Mouse,,,204.69,ACCT006315,46914 Nash Freeway Suite 739,315 Amy Throughway Suite 958,,48192.0,,,,36600.0,Jy6398784,USD,NHZB96680950282752,Credit Card
CUST06316,,9.0,N-A,N-A,ACCT006316,077 Fernandez Creek Suite 098,92394 David Mount,,###INVALID###,DE,,Net 60,77470.0,,EUR,MWFX05016851511507,
CUST06317,,1.0,2025-02-15,###INVALID###,,867 Campbell Rapid Suite 259,6603 Pugh Estates Apt. 170,Antarctica (the territory South of 60 deg S),37667.0,MA,,Due on Receipt,70066.0,BM8302102,,,
CUST06318,,5.0,2021 February 02,872.95,ACCT006318,38480 Gregory View Apt. 174,97667 Joseph Passage Apt. 587,Iraq,54996.0,NH,,Net 30,43399.0,,,SGBR54591592350910,
CUST06319,Monitor,5.0,2023/08/25,764.27,ACCT006319,851 David Club,53837 Sandra Shore,N-A,97366.0,empty,North Patrickville,Net 60,38233.0,,USD,,Bank Transfer
CUST06320,Printer,,07 February 2024,367.71,ACCT006320,744 Burnett Port,936 Gregg Prairie Apt. 484,,,VT,Pollardberg,Net 60,,oT9157318,INR,GACQ52609839888600,
CUST06321,Phone,4.0,,1160.84,ACCT006321,0335 Miguel Gateway Suite 970,257 Jasmine Islands Suite 136,Sierra Leone,87039.0,,Robertsbury,Net 60,50460.0,,GBP,BDEI65470420415446,Credit Card
CUST06322,,7.0,29 December 2024,1249.59,,50518 Karina Crossing Apt. 761,463 Ellis Parkway Suite 583,###INVALID###,71474.0,,East Kevinfort,Due on Receipt,73479.0,Ut2102507,INR,KJIB41242328483938,PayPal
CUST06323,,1.0,,1023.24,ACCT006323,05592 Adrienne Fort Apt. 475,3028 Reyes Corners,Dominica,87926.0,,Timothyborough,N-A,80751.0,,INR,###INVALID###,Bank Transfer
CUST06324,Mouse,,N-A,###INVALID###,ACCT006324,807 Charles Forge,9378 Erica Mount,Chile,,OR,,Due on Receipt,32220.0,yF3547594,GBP,ZOIT21320390757403,Credit Card
CUST06325,Tablet,,12/06/2021,1422.58,ACCT006325,N-A,92191 Curtis Groves Apt. 983,Chad,69994.0,IL,empty,,,,,,Bank Transfer
CUST06326,Printer,,"July 22, 2022",,ACCT006326,7237 Reid Neck,,,,DE,Lake Nicolemouth,Net 30,91567.0,,,DRUQ09688364081274,PayPal
CUST06327,,5.0,"April 07, 2025",834.16,ACCT006327,,,Uruguay,,,Lake Ericside,,78295.0,,GBP,,Bank Transfer
CUST06328,Mouse,9.0,"September 10, 2022",244.73,ACCT006328,4615 Peters Islands,,Chad,,AR,Matthewchester,,,xR8515892,GBP,,Bank Transfer
CUST06329,Mouse,7.0,05-01-2025,273.27,ACCT006329,4303 Smith Trace,063 Wendy Fall,Australia,83085.0,,Johnsonfort,Net 30,,nN4088849,GBP,,PayPal
CUST06330,Tablet,4.0,,###INVALID###,ACCT006330,623 Robert Rapids,864 Shelley Via,,77705.0,MN,West Jessicaborough,,63794.0,jz0239178,USD,EHIQ74747235923484,
CUST06331,Laptop,7.0,,1029.43,,,467 Daniel Rue Suite 827,Iraq,49137.0,,Desireeberg,Net 30,23174.0,do7420116,EUR,,Bank Transfer
CUST06332,Mouse,empty,"September 07, 2021",###INVALID###,ACCT006332,,57681 Burns Ville Suite 621,Romania,13815.0,OR,,,25989.0,qk2045969,INR,HRXG29439720941995,Bank Transfer
CUST06333,,empty,08-10-2021,617.55,ACCT006333,,86076 Nguyen Plain Suite 097,Montserrat,51816.0,,,,,Vy6300355,INR,,PayPal
CUST06334,Mouse,###INVALID###,2021-02-06,###INVALID###,ACCT006334,023 Richard Summit,753 Adam Freeway,,###INVALID###,NY,South Danielstad,,59857.0,gz3551803,USD,QDTQ86293119526861,
CUST06335,,7.0,###INVALID###,808.97,ACCT006335,###INVALID###,4081 Evans Unions,British Indian Ocean Territory (Chagos Archipelago),,AL,empty,Net 30,,,,,
CUST06336,Mouse,8.0,,434.46,ACCT006336,83245 Keith Orchard Apt. 520,286 Mitchell Mills Suite 961,N-A,,###INVALID###,,,,br2007645,USD,TAUB71867498472502,Credit Card
CUST06337,,6.0,2022/01/18,1174.92,ACCT006337,35340 Smith Falls,746 Daniel Villages Suite 901,Gambia,49066.0,CT,Lake Nancy,Net 30,99991.0,,,,###INVALID###
CUST06338,Mouse,10.0,15 February 2022,702.68,,38710 Timothy Unions,210 Marquez Spur Suite 345,Ecuador,60710.0,UT,West Alexandra,Net 30,###INVALID###,,USD,CSDQ82957273237591,
CUST06339,Laptop,,"March 12, 2021",837.02,ACCT006339,2069 Ramirez Mountain,823 Ryan Fork,Lao People's Democratic Republic,82055.0,NM,,Due on Receipt,,,,VOQU25263507821540,###INVALID###
CUST06340,,,,1403.25,ACCT006340,###INVALID###,20825 Hernandez Trafficway,Latvia,,NJ,Cynthiamouth,Due on Receipt,63858.0,,USD,###INVALID###,Bank Transfer
CUST06341,Printer,4.0,22/07/2021,826.44,ACCT006341,6000 Hansen Lodge,9137 Chen Ways Suite 938,Armenia,,ID,Lake Sarahchester,Net 30,51483.0,Hg8930973,EUR,CHIX02133497645181,Bank Transfer
CUST06342,,5.0,04/07/2023,858.79,,43754 David Ports,7053 Dorsey Brooks,Zambia,2554.0,,,,97557.0,,EUR,,Bank Transfer
CUST06343,Tablet,2.0,,1364.81,ACCT006343,472 Nelson Hollow Apt. 270,,Togo,17291.0,KY,,Net 30,,dA3173831,GBP,CHHO14054318345031,
CUST06344,Tablet,7.0,19/09/2020,170.29,,24879 Alexander Branch Suite 736,79588 Gray Mount,###INVALID###,,,,,,Ur5981460,,LCGY21064882577108,
CUST06345,,,30 July 2021,,,220 Michael Walks,,,,KS,West Lisaland,Net 60,23576.0,,,,
CUST06346,,7.0,23 July 2023,,ACCT006346,360 Cynthia Grove,10306 Hall Valley,Turks and Caicos Islands,,,,,,nj7068355,USD,BVYV46035317746828,PayPal
CUST06347,Keyboard,4.0,13-07-2022,1289.05,ACCT006347,,350 Pierce Radial Apt. 483,Mali,90758.0,WY,East Samuel,Net 60,,,,,Bank Transfer
CUST06348,,,,331.05,ACCT006348,78795 Barbara Views,2806 Michael Roads Apt. 667,,91860.0,AK,Donnashire,###INVALID###,67381.0,,EUR,LXZU14099867047533,Credit Card
CUST06349,###INVALID###,2.0,###INVALID###,545.58,,365 Shawn Creek Apt. 250,540 Trujillo Manor,Norway,96067.0,ID,Lake Andrewborough,Net 60,90436.0,ig6819863,,,Credit Card
CUST06350,,9.0,2021/03/11,1176.16,ACCT006350,740 Maria Junction,211 Jessica Loop,Lithuania,,###INVALID###,Berryport,Due on Receipt,,Mj8741887,USD,,
CUST06351,,,01/09/2024,392.32,###INVALID###,612 Vincent Alley,,,57809.0,OK,,,,,INR,XQHJ91648830207943,Credit Card
CUST06352,Monitor,8.0,2021/06/01,###INVALID###,###INVALID###,9870 Compton Estates Suite 776,###INVALID###,Thailand,,MI,,Net 60,95394.0,tD7920247,USD,IOMK42390440712541,Credit Card
CUST06353,,8.0,05-12-2023,,,152 Christina Divide,8709 Kelley Glens,Madagascar,6925.0,,Perryside,Due on Receipt,74224.0,,EUR,,Credit Card
CUST06354,,,30 June 2020,,ACCT006354,6170 Robert Freeway,333 Salas Stream,Singapore,52802.0,###INVALID###,Davidsonview,N-A,39890.0,NF5347976,,PIKZ20351496273026,Credit Card
CUST06355,Mouse,5.0,,1362.34,ACCT006355,3248 Villa Plain,028 Frost Valleys Apt. 507,,38916.0,empty,Claystad,###INVALID###,87561.0,nR3322617,INR,,
CUST06356,,4.0,,,ACCT006356,6698 Michael Street Apt. 014,###INVALID###,,61006.0,SC,,Net 60,69994.0,jd4443646,GBP,PXIY11226938119555,
CUST06357,Tablet,10.0,12/03/2025,,ACCT006357,,###INVALID###,Japan,,,West Michael,,77514.0,,GBP,MJRP65359712210983,Bank Transfer
CUST06358,Monitor,10.0,28/10/2022,82.87,,4340 Lewis Curve,,Austria,,,,Net 30,,###INVALID###,USD,LNME02072385373580,N-A
CUST06359,Tablet,4.0,24-03-2024,1436.25,ACCT006359,,803 Jesse Mission,###INVALID###,38616.0,UT,empty,Due on Receipt,,,USD,,Bank Transfer
CUST06360,,1.0,25/12/2021,1092.54,,7668 Justin Ridge,,Oman,,UT,West Breanna,Net 60,,OV8936831,EUR,GYED10589823270216,
CUST06361,Monitor,,2024 February 27,897.64,ACCT006361,713 Smith Spurs Suite 381,436 Nancy Coves Suite 264,,,AZ,,Net 60,97624.0,,,TRKN34835156138127,Bank Transfer
CUST06362,Phone,5.0,14/06/2022,284.68,,448 Randolph Place Suite 706,9284 Simmons Estates Suite 189,Saint Lucia,,ME,,Due on Receipt,###INVALID###,Tn1690555,INR,FTLU47220836323447,Bank Transfer
CUST06363,Laptop,,,477.96,ACCT006363,340 Rita Landing,###INVALID###,###INVALID###,9046.0,IA,Rebeccaland,Net 30,99446.0,ME7864551,,NUTW34194541074172,PayPal
CUST06364,Tablet,9.0,2022 November 28,N-A,ACCT006364,380 Jones Trail Apt. 581,6304 Bowman Neck,Cyprus,25628.0,NY,Matthewtown,Due on Receipt,98075.0,,USD,SNRT56482457836736,Credit Card
CUST06365,Monitor,,,199.4,empty,5792 Lewis Drives Suite 232,47340 Cherry Village,Hong Kong,97108.0,SC,East Gloriastad,###INVALID###,38716.0,zO0189672,USD,,Credit Card
CUST06366,,1.0,,1093.8,ACCT006366,3692 Hernandez Groves,1783 Howard Trace Apt. 712,,,###INVALID###,,,86753.0,iu9552938,GBP,PHUV49057781934124,Credit Card
CUST06367,Printer,,,1066.83,ACCT006367,518 Jennifer Heights,,Honduras,70630.0,WA,,,17239.0,df4744945,USD,DGNN90481153824581,
CUST06368,,6.0,2022/05/12,,,,,Gabon,,,,,82149.0,MJ5042305,,HWGN49640639420179,
CUST06369,Laptop,,"May 18, 2024",52.56,ACCT006369,,0978 Kerr Gateway Apt. 043,,42586.0,OK,,Net 30,,,###INVALID###,IGTF22505909381900,Bank Transfer
CUST06370,,2.0,05-10-2023,719.15,ACCT006370,###INVALID###,3547 Mcdaniel Point,,,,North Williamshire,Net 60,42202.0,zx7439339,,###INVALID###,Credit Card
CUST06371,Phone,,,1480.13,ACCT006371,55511 Carol Parks Suite 957,128 Benjamin Roads Suite 323,N-A,,,,Due on Receipt,40414.0,,USD,BGZY47262133545666,Bank Transfer
CUST06372,###INVALID###,6.0,30 December 2023,1414.14,,287 Alexandra Stravenue Apt. 919,44591 Newman Plains Apt. 540,###INVALID###,17624.0,RI,,Net 60,,,,GDYY03692611661187,Credit Card
CUST06373,Tablet,,2021/12/29,810.98,ACCT006373,480 Schneider Park,13289 Jones Landing,,33629.0,FL,Robinsonburgh,Net 60,97848.0,ou3290239,USD,JBJZ60538893650917,Credit Card
CUST06374,Phone,empty,"June 17, 2022",844.19,empty,42693 Wolf Lock,810 John Route Apt. 209,Pakistan,,WA,Kellyberg,Net 60,10259.0,Zx6600994,GBP,VEKY81544417327609,
CUST06375,Keyboard,2.0,15/05/2020,1303.44,,608 Johnson Harbor Apt. 045,573 Riley Trail,Singapore,14651.0,,,Net 60,97717.0,if9411027,INR,,
CUST06376,Monitor,,,831.03,ACCT006376,8146 Farrell Point,9689 Cain Locks Apt. 947,N-A,,,,Due on Receipt,###INVALID###,XM3130084,EUR,###INVALID###,
CUST06377,Laptop,2.0,2022 March 28,1465.3,ACCT006377,2395 Brenda Station,N-A,,,###INVALID###,Kathrynport,,19658.0,dv4036595,EUR,ZCGD96074599155676,Credit Card
CUST06378,Keyboard,empty,2024-08-01,835.02,ACCT006378,2938 Gonzalez Drive,780 Andrew Harbor Suite 123,Nauru,11410.0,,West Ryan,Due on Receipt,###INVALID###,,INR,RPDI74096503526750,Credit Card
CUST06379,Tablet,2.0,###INVALID###,,ACCT006379,,5646 Lawrence Estates,United States of America,42043.0,###INVALID###,empty,Net 60,###INVALID###,,GBP,SMPA31979065709602,###INVALID###
CUST06380,Tablet,3.0,,1012.73,ACCT006380,5573 Williamson Corner Suite 396,###INVALID###,,,WI,New Katiechester,,,AK7624609,###INVALID###,MJPS25446906816288,Bank Transfer
CUST06381,Tablet,8.0,,,,N-A,82003 Danielle Common,Sao Tome and Principe,1639.0,PA,Hobbsmouth,,,,,HIAC16112449339287,PayPal
CUST06382,Printer,2.0,24-03-2024,1182.05,ACCT006382,377 Miranda Club Apt. 602,3164 Brock Drives,Heard Island and McDonald Islands,74920.0,,South Josephton,,,pj1352475,EUR,AXEE46734591343646,Credit Card
CUST06383,Mouse,5.0,,836.38,ACCT006383,97801 Jody Bridge,368 Daniel Estate,Mauritania,94377.0,WY,###INVALID###,Net 60,29128.0,,USD,NCWG92278963581054,Credit Card
CUST06384,,,,,ACCT006384,377 Derek Lodge Apt. 166,867 Todd Harbor Suite 530,Kenya,82003.0,,Englishburgh,,78411.0,ZV2356619,USD,,
CUST06385,Printer,5.0,"March 29, 2024",,,3659 Miller Terrace,30417 Jose Branch,###INVALID###,49204.0,NJ,,,21541.0,BT5000877,INR,,Credit Card
CUST06386,Keyboard,,,254.81,ACCT006386,,N-A,Jordan,31710.0,,Jerryland,Net 60,97103.0,,USD,TKZU99342468077296,Bank Transfer
CUST06387,,8.0,2021 May 21,244.87,,77548 Jessica Loop,N-A,Micronesia,63549.0,,Haleymouth,,78158.0,KB6123223,USD,,
CUST06388,Tablet,9.0,30/12/2024,279.94,,61241 Castillo Fork,6886 Kent Glens,Myanmar,88378.0,,,Net 60,68730.0,,USD,YKUE18168380339144,Bank Transfer
CUST06389,Monitor,2.0,23 November 2020,738.51,ACCT006389,7531 Parker Curve,5182 Mcmahon Gardens Apt. 146,,,MA,Ashleyshire,Net 30,16161.0,ko1900859,USD,OZDK82800180385684,PayPal
CUST06390,,8.0,,525.13,ACCT006390,,6172 Martinez Mission Suite 982,,,AR,East Nathan,Net 60,,,EUR,VAGP55321809499978,PayPal
CUST06391,,9.0,2021-03-05,,,,5512 Timothy Forge,Korea,,UT,,Due on Receipt,62013.0,fW6588037,,NGQC71855933154125,Credit Card
CUST06392,Tablet,3.0,2022/07/20,743.96,,,0653 Steven Avenue,Guinea-Bissau,,CT,Wheelermouth,Due on Receipt,,###INVALID###,,EDOC36110083709580,Credit Card
CUST06393,Laptop,7.0,"February 14, 2021",895.14,,,01265 Jason Ranch Apt. 418,Afghanistan,24206.0,SD,West Brookestad,,34992.0,fX4630287,INR,IJKT03376843575580,
CUST06394,Printer,,03 August 2023,,,,24162 Gardner Villages Suite 797,Korea,50319.0,MA,Conniefort,Net 30,34888.0,Sh3647852,INR,DOMX01516545934780,Credit Card
CUST06395,Mouse,1.0,,,ACCT006395,891 Mackenzie Lights Suite 872,###INVALID###,Bhutan,29000.0,PA,Taylorburgh,N-A,,th5637576,EUR,JLHV25737095014050,Credit Card
CUST06396,,,17 October 2023,N-A,ACCT006396,,3721 Morgan Neck Suite 014,Gambia,,empty,,,95592.0,ny5181526,,,Bank Transfer
CUST06397,,,,,ACCT006397,2429 Brittany Parkway Apt. 815,84999 Hughes Lakes,Anguilla,57038.0,,South Victoria,,58809.0,,USD,,Credit Card
CUST06398,Printer,2.0,,662.31,,8161 George Manors,87433 Jacqueline Center,,84019.0,,East Shannonfurt,Net 30,69382.0,,USD,BLEL70005538279783,Bank Transfer
CUST06399,Keyboard,3.0,01 February 2025,,,62468 Bruce Port Apt. 366,9280 Susan Hills Apt. 795,,###INVALID###,MD,South Melindahaven,Net 30,36545.0,ns4117688,USD,QJKO70693330052424,Bank Transfer
CUST06400,Tablet,4.0,,1046.24,,876 Casey Knolls,,United States Minor Outlying Islands,86811.0,MI,,###INVALID###,64919.0,aP4861816,EUR,TVKB06608451124919,
CUST06401,Mouse,,,637.37,ACCT006401,9335 Steven Haven Suite 077,982 Sonia Bridge Apt. 517,N-A,69164.0,MS,Port Susanside,Net 60,68711.0,,INR,CBRC61083243438857,
CUST06402,,10.0,15/12/2022,,,85478 Perez Extension,8389 Morgan Lodge Apt. 368,French Polynesia,,KY,,Due on Receipt,74491.0,,,IFLI98134836947213,
CUST06403,Keyboard,10.0,2024/10/20,410.73,ACCT006403,804 Kaitlyn Views,27897 Robin Knoll,Afghanistan,65575.0,,South Kenneth,Net 30,,uw1570992,EUR,OGKG24928150070904,PayPal
CUST06404,Monitor,9.0,07 July 2020,693.51,ACCT006404,284 Newman Streets,10050 Garrison Landing,###INVALID###,,SD,,,77818.0,aZ9635787,USD,,
CUST06405,Laptop,###INVALID###,2020-09-24,1080.35,,,2065 Butler Inlet Suite 989,Bangladesh,69062.0,empty,,Due on Receipt,97927.0,KQ9135127,EUR,GVLX51530169248974,
CUST06406,Keyboard,5.0,19 March 2023,772.49,ACCT006406,3198 Morris Ranch Suite 751,,,,IA,,Net 60,69271.0,hz2135285,GBP,WRRR60886489465155,Credit Card
CUST06407,Phone,,04-09-2022,713.53,ACCT006407,2979 Lewis Corners,,French Polynesia,,PA,Cassidyland,Due on Receipt,,,empty,,
CUST06408,Tablet,8.0,2025-02-11,963.18,ACCT006408,,26900 Miller Drive Apt. 135,Isle of Man,50612.0,MI,,Net 30,37113.0,Gf9201833,USD,,
CUST06409,Mouse,4.0,12 February 2023,,ACCT006409,3179 Brianna Isle Apt. 084,,,25123.0,AL,,,58396.0,,INR,VDDJ97594159184718,Bank Transfer
CUST06410,Phone,4.0,,,ACCT006410,3554 Ellison Path Apt. 488,04583 Glen Well Suite 155,,75543.0,NE,East Mary,Net 60,40698.0,,GBP,,Bank Transfer
CUST06411,Printer,1.0,22/02/2024,1345.28,,,07430 Jenna Shore,Lao People's Democratic Republic,###INVALID###,,,Net 30,69513.0,xZ5930327,,JLWJ01516226010778,Bank Transfer
CUST06412,Phone,6.0,19-04-2024,,ACCT006412,4678 Oconnell Ramp,,,29665.0,,Rebeccahaven,,54844.0,Cr8418241,GBP,,###INVALID###
CUST06413,Monitor,2.0,24/09/2021,1300.01,ACCT006413,52228 David Shore Apt. 480,44040 Orozco Inlet Apt. 307,,22130.0,,###INVALID###,###INVALID###,,GO4672096,,UNBQ67285100374384,PayPal
CUST06414,Keyboard,3.0,2020-07-02,1455.08,,77303 Bullock Ports Apt. 272,933 David Rest Suite 459,Panama,,,,Due on Receipt,91299.0,mF4808011,GBP,,
CUST06415,Phone,,14 January 2024,1494.52,ACCT006415,98187 Michelle Track Suite 258,###INVALID###,,,PA,Smithbury,,92516.0,,###INVALID###,,Bank Transfer
CUST06416,Mouse,,31 December 2022,865.82,ACCT006416,85793 Robin Rapid,7096 Costa Estates,,63471.0,NE,,Net 30,,nM6094557,USD,GGUM36254436060494,Bank Transfer
CUST06417,Tablet,,###INVALID###,432.9,,1677 Carter Lodge,3412 Joseph Centers,Bahamas,,,Port Cody,,###INVALID###,,,VFPP11187143818710,Bank Transfer
CUST06418,,,2022-10-01,,ACCT006418,4387 Larry Parkway,79127 Victoria Squares,,40413.0,NH,New Wendyshire,,16835.0,SU1968074,EUR,LGYO59520329447226,Bank Transfer
CUST06419,Monitor,10.0,06/04/2024,582.71,ACCT006419,,37184 Murray Villages,Puerto Rico,69649.0,ID,,,###INVALID###,Xy7700704,,RUUQ98478043766549,PayPal
CUST06420,Phone,5.0,2022/07/21,1008.62,empty,014 Lisa Turnpike,8255 Young Creek,,,,Bryantmouth,Due on Receipt,45895.0,,,BRGK84026943833333,Bank Transfer
CUST06421,,1.0,2024 December 09,,,57025 Frazier Wells Apt. 078,75134 Amy Hills Apt. 989,Honduras,24900.0,FL,New Darrenshire,Net 30,87770.0,NV0224489,EUR,KNRV96701580382634,Bank Transfer
CUST06422,Tablet,3.0,,1147.84,###INVALID###,72106 Vanessa Cliffs Apt. 585,633 Sparks Route Suite 425,,,KS,Port Bobbytown,Net 60,###INVALID###,QC9699487,,YXFD64715582549970,Bank Transfer
CUST06423,Mouse,,10 May 2024,696.49,ACCT006423,22038 Wayne Crescent,2345 Matthew Groves Suite 047,N-A,24125.0,,Lake Paulaside,,,yO2740459,GBP,,Bank Transfer
CUST06424,Phone,10.0,,950.15,ACCT006424,694 Trevor Camp Apt. 048,,Nauru,85685.0,empty,,Net 60,65575.0,,,DJMQ39710742932712,Bank Transfer
CUST06425,Mouse,,,545.77,ACCT006425,82592 Cindy Row,###INVALID###,China,51064.0,OH,,Due on Receipt,###INVALID###,,USD,UIKE18392546855932,Bank Transfer
CUST06426,Laptop,4.0,"June 12, 2023",1055.99,ACCT006426,827 Randall Stream Suite 056,4277 Miller Prairie,Marshall Islands,81699.0,,,Net 30,91609.0,,,KPWJ33999064261316,PayPal
CUST06427,Keyboard,3.0,02/06/2021,###INVALID###,,,,Russian Federation,99580.0,,East David,Net 60,62388.0,,###INVALID###,JLHZ40227550634781,Credit Card
CUST06428,Mouse,9.0,###INVALID###,1040.85,,4998 Stephanie Hollow Apt. 312,,Congo,###INVALID###,,Matthewside,,52399.0,Mn8276070,empty,KVUG86492379139524,Bank Transfer
CUST06429,Keyboard,2.0,,,ACCT006429,56280 Mark Union Apt. 468,50905 Frank Camp,Armenia,2092.0,CO,,Net 60,14057.0,,INR,RKMF68700713158395,Bank Transfer
CUST06430,,2.0,14/05/2022,119.87,ACCT006430,9378 Kelly Square,1150 Ramsey Grove Apt. 212,New Caledonia,76873.0,OK,Hannafurt,Net 60,93432.0,,GBP,UGME64939346693551,PayPal
CUST06431,Mouse,8.0,15 February 2025,73.04,ACCT006431,49088 Mooney Causeway Suite 603,39922 Sarah Ways Suite 318,Aruba,15931.0,FL,,Net 60,19749.0,,empty,,Bank Transfer
CUST06432,Phone,5.0,17-06-2022,,ACCT006432,2369 Jones Turnpike Suite 095,0171 Armstrong Harbor Apt. 828,Cote d'Ivoire,,,East Kaylatown,Due on Receipt,,Ve9102164,,,PayPal
CUST06433,Keyboard,1.0,29-03-2023,,ACCT006433,5411 Cline River Suite 061,94079 Carl Lights Apt. 501,Micronesia,,,Port Sandrahaven,Due on Receipt,47023.0,yw3501883,,,Bank Transfer
CUST06434,Keyboard,9.0,28-10-2022,1042.68,ACCT006434,02774 Michael Corner Suite 145,,Colombia,,,Garcialand,Net 60,57773.0,###INVALID###,EUR,JUFY36809407392896,Credit Card
CUST06435,Printer,8.0,###INVALID###,,ACCT006435,7947 Hughes Fork Suite 633,473 Harvey Skyway Apt. 849,Marshall Islands,11664.0,,South Christinaport,###INVALID###,83576.0,ct7532870,INR,###INVALID###,
CUST06436,,8.0,###INVALID###,1056.83,ACCT006436,,,Lesotho,,WA,,Net 30,,,,,Credit Card
CUST06437,Monitor,6.0,2021-08-31,460.15,###INVALID###,139 Gonzalez Shoal,68342 Ortega Field Suite 972,New Caledonia,11801.0,,Thomasside,Net 60,11945.0,YA7931294,USD,YXIX23257305383431,Bank Transfer
CUST06438,Tablet,2.0,2022 July 17,1387.1,empty,0542 Johnson Forges Suite 405,3089 Ashley Shore,Togo,75825.0,,,###INVALID###,81820.0,Lm6638870,USD,DZPB14761912674214,Bank Transfer
CUST06439,Laptop,4.0,2020 August 22,636.66,ACCT006439,0376 Tina Coves,,,62471.0,ND,Hooperton,Due on Receipt,67424.0,,,SESX58131392157818,Bank Transfer
CUST06440,Tablet,empty,02 April 2023,,ACCT006440,,41893 White Gardens,Swaziland,84381.0,,West Vincentview,,89363.0,,,GCQN30925818022554,
CUST06441,N-A,empty,,,ACCT006441,914 Miller Walk,41271 Webb Manors Suite 480,Botswana,76697.0,,Kleinmouth,Net 30,77753.0,,INR,EMJE50055609110317,N-A
CUST06442,Phone,6.0,2022/08/31,1205.68,,,314 Preston Rapid,Central African Republic,1239.0,,Alvarezview,Net 60,97960.0,oz6646367,,JUAP23859316904854,Credit Card
CUST06443,N-A,6.0,,,ACCT006443,04021 White Rue,N-A,,48298.0,,Lake Alicia,Due on Receipt,87918.0,ll3939240,INR,GPKD27158283833152,Bank Transfer
CUST06444,Monitor,3.0,2021-03-10,522.01,,,02671 Kathleen Square Apt. 507,Aruba,,LA,,Due on Receipt,,###INVALID###,USD,PRRY47581817953168,
CUST06445,Mouse,8.0,15-05-2025,,ACCT006445,,331 Dougherty Circles,Mexico,16154.0,,,Due on Receipt,79482.0,NH1724819,USD,FSTU43838848289368,
CUST06446,Mouse,10.0,,,ACCT006446,,###INVALID###,,22381.0,,,Net 60,20239.0,BW2012873,,###INVALID###,Credit Card
CUST06447,Laptop,8.0,,,ACCT006447,###INVALID###,9793 Victoria Green Apt. 259,,93251.0,VT,Reneeshire,Net 30,99526.0,,,LYDC16137190456759,Bank Transfer
CUST06448,,7.0,,1402.75,,,1217 Patricia Mount Apt. 442,Bhutan,,MS,Francofort,,89283.0,,EUR,,Credit Card
CUST06449,,7.0,31 December 2024,147.32,,,21467 Murphy Rue,Singapore,36616.0,,North Rachel,Net 60,57070.0,ZO6335148,INR,,Credit Card
CUST06450,,,N-A,888.17,ACCT006450,N-A,94080 Rachel Lock Suite 625,Latvia,,,Laurafort,Net 30,63105.0,LU3997110,GBP,TZLT94904787710870,Credit Card
CUST06451,,,20-11-2020,1387.87,ACCT006451,,036 Johnson Curve,Afghanistan,15912.0,,South Nicholaston,Net 60,76638.0,As6033517,empty,,Bank Transfer
CUST06452,Monitor,1.0,,934.81,ACCT006452,,875 Michael Wells Apt. 165,Tokelau,81681.0,KY,###INVALID###,N-A,###INVALID###,empty,INR,DPRR10044867050324,PayPal
CUST06453,Laptop,,###INVALID###,1100.59,ACCT006453,6503 Duncan Tunnel Suite 735,56242 Raymond Well,,1855.0,empty,,Net 60,25718.0,,EUR,FKCX44935334819703,PayPal
CUST06454,Tablet,3.0,2024 November 28,369.41,,732 Guzman Land,,Libyan Arab Jamahiriya,,ME,East Angela,Net 30,,iv4968401,GBP,YEPB41237205087493,
CUST06455,Keyboard,7.0,2022-11-23,1006.01,ACCT006455,###INVALID###,25390 Matthew Motorway Suite 389,Equatorial Guinea,,CT,empty,Due on Receipt,,aw5236923,USD,TUXR49153477652957,
CUST06456,,10.0,16 March 2021,,ACCT006456,###INVALID###,01629 Christy Square Suite 685,,59317.0,NV,Wagnershire,Net 30,35749.0,,INR,,
CUST06457,Keyboard,7.0,06 June 2023,693.59,###INVALID###,,308 Abigail Islands,Montserrat,56480.0,PA,,,64428.0,Wv5391398,,,PayPal
CUST06458,Laptop,1.0,27/04/2022,,ACCT006458,9323 Natasha Mountain,814 Smith Mountain Apt. 781,Guam,,empty,,,12419.0,Ok0452368,empty,,Credit Card
